Gene_stable_ID	Gene name	Descriptions	GO_terms
AGAP012034			GO:0004252;GO:0006508
AGAP012037	CLIPB20	CLIP-domain serine protease	GO:0004252;GO:0006508
AGAP012040			
AGAP012041		Activated RNA polymerase II transcriptional coactivator p15	GO:0003677;GO:0005634;GO:0005667;GO:0006355;GO:0060261;GO:0003713
AGAP012042			GO:0016021
AGAP012043			
AGAP012044		tetratricopeptide repeat protein 4	GO:0005515
AGAP012045		ATP-dependent RNA helicase DDX5/DBP2	GO:0003676;GO:0005524
AGAP012046		zinc transporter 9	GO:0008324;GO:0016021;GO:0006812;GO:0055085
AGAP012047		arylsulfatase B precursor	GO:0008484;GO:0003824
AGAP012048		Citrate synthase [Source:UniProtKB/TrEMBL	GO:0005975;GO:0006101;GO:0046912;GO:0004108;GO:0005759;GO:0006099
AGAP012049			GO:0030014;GO:0006402
AGAP012050		cell differentiation protein RCD1 homolog	GO:0030015;GO:0000932;GO:0030014;GO:0017148;GO:0006402
AGAP012051			GO:0005515
AGAP012053		alpha,alpha-trehalase	GO:0005991;GO:0004555;GO:0003824
AGAP012056		cofilin	GO:0005622;GO:0003779;GO:0030042;GO:0015629
AGAP012057		RNA polymerase-associated protein RTF1	GO:0003677
AGAP012058		PPPDE peptidase domain-containing protein 1	
AGAP012059		Wrapper	GO:0005515
AGAP012065			GO:0016021
AGAP012066		calpain-3	GO:0005509;GO:0004198;GO:0005622;GO:0006508
AGAP012067			GO:0005509;GO:0004198;GO:0005622;GO:0006508
AGAP012068		calpain, invertebrate	GO:0005509;GO:0006508;GO:0005622;GO:0004198
AGAP012069		calpain-3 isoform b	GO:0004198;GO:0005622;GO:0005737;GO:0006508
AGAP012070		anaplastic lymphoma kinase	GO:0004672;GO:0006468;GO:0004714;GO:0007169;GO:0004713;GO:0016020;GO:0005524;GO:0005515
AGAP012071		lactoylglutathione lyase	GO:0004462;GO:0046872
AGAP012072		lactoylglutathione lyase	GO:0004462;GO:0046872
AGAP012076		transforming growth factor beta, invertebrate	GO:0008083
AGAP012077		actin-related protein 10	GO:0005869;GO:0007018;GO:0098958;GO:1904115
AGAP012078		peptide chain release factor 1	GO:0003747;GO:0006415
AGAP012079		Miranda	
AGAP012080		Trafficking protein particle complex 5	GO:0030008;GO:0005783;GO:0005794;GO:0048193
AGAP012081		F-type H+-transporting ATPase subunit beta	GO:0046933;GO:1902600;GO:0015986;GO:0045261;GO:0046034;GO:0005524
AGAP012082		mitochondrial peptide chain release factor	GO:0003747;GO:0006415
AGAP012083		Trafficking protein particle complex 5	GO:0030008;GO:0005783;GO:0005794;GO:0048193
AGAP012084		DNA-directed RNA polymerase I subunit RPA43	GO:0003899;GO:0006351
AGAP012087		7SK snRNA methylphosphate capping enzyme	GO:0008168
AGAP012088		stromal membrane-associated protein	GO:0005096;GO:0046872
AGAP012089		nuclear inhibitor of protein phosphatase 1	GO:0005515
AGAP012090		serine/threonine-protein kinase MRCK	GO:0004672;GO:0006468;GO:0035556;GO:0004674;GO:0005524
AGAP012091			
AGAP012092			
AGAP012093			GO:0003824
AGAP012096		phenylalanyl-tRNA synthetase alpha chain	GO:0000049;GO:0004826;GO:0004812;GO:0006432;GO:0043039;GO:0000166;GO:0005737;GO:0005524
AGAP012097	SLC25A11	mitochondrial 2-oxoglutarate/malate transporter (solute carrier family 25)	GO:0022857;GO:0016021
AGAP012100	RpS26	40S ribosomal protein S26 [Source:UniProtKB/Swiss-Prot	GO:0006412;GO:0002181;GO:0005622;GO:0003729;GO:0098556;GO:0005840;GO:0022627;GO:0042788;GO:0003735
AGAP012101			GO:0016567
AGAP012103		Insulin-like growth factor 2 mRNA-binding protein 2	GO:0003729;GO:0003676;GO:0003723
AGAP012104		(Dimethylallyl)adenosine tRNA methylthiotransferase MiaB	GO:0051539;GO:0006400;GO:0051536;GO:0016740;GO:0003824
AGAP012105		transcription initiation factor TFIID subunit 8	GO:0005669;GO:0046982
AGAP012106		F-type H+-transporting ATPase subunit beta	GO:0046933;GO:1902600;GO:0015986;GO:0045261;GO:0046034;GO:0005524
AGAP012107		SUMO-conjugating enzyme UBC9	GO:0016925;GO:0005634;GO:0061656;GO:0005524
AGAP012108		Ras-related protein Ral-A	GO:0007165;GO:0005525;GO:0003924;GO:0016020
AGAP012109		negative elongation factor B	GO:0005634;GO:0045892
AGAP012111		sphingolipid delta-4 desaturase	GO:0030148;GO:0042284;GO:0016021;GO:0006629
AGAP012112		glucose dehydrogenase (acceptor)	GO:0055114;GO:0050660;GO:0016614
AGAP012113		ubiquitin carboxyl-terminal hydrolase L3	GO:0004843;GO:0005622;GO:0016579;GO:0005737;GO:0006511
AGAP012114	PBD2	piggyBac-derived 2	
AGAP012115		Ca2+-transporting ATPase	GO:0006816;GO:0000166;GO:0005388;GO:0016021;GO:0070588;GO:0005524
AGAP012118		FGFR1 oncogene partner 2-like protein	
AGAP012119		ubiquitin carboxyl-terminal hydrolase 22/27/51	GO:0036459;GO:0016579;GO:0008270;GO:0006511
AGAP012120			GO:0003676
AGAP012121		RIO kinase 1	GO:0005524;GO:0004674
AGAP012122		DNA-directed RNA polymerase III subunit RPC8	GO:0006351;GO:0006384;GO:0003899;GO:0005666
AGAP012123		F-box and leucine-rich repeat protein 16	GO:0005515
AGAP012124			
AGAP012125		ribonuclease P/MRP protein subunit POP1	GO:0004526;GO:0000172;GO:0008033;GO:0005655;GO:0000171;GO:0001682
AGAP012126		lysophospholipase II	GO:0052689;GO:0008474;GO:0005737;GO:0002084;GO:0016787
AGAP012129		dimethyladenosine transferase 1, mitochondrial	GO:0000179;GO:0008649;GO:0000154;GO:0006364
AGAP012130	ATN	allatotropin	
AGAP012131			GO:0005576;GO:0006030;GO:0008061
AGAP012132			GO:0005576;GO:0006030;GO:0008061
AGAP012134		HIV-1 Vpr-binding protein	GO:0016567;GO:0005515
AGAP012135	Rpn8	26S proteasome 26S non-ATPase subunit N8	GO:0043161;GO:0005515;GO:0000502;GO:0005838
AGAP012136	mRpS25	28S ribosomal protein S25, mitochondrial	GO:0005739;GO:0003735
AGAP012137		RNA binding motif protein 18	GO:0003676
AGAP012138	RpL21	60S ribosomal protein L21	GO:0006412;GO:0005622;GO:0022625;GO:0005840;GO:0003735
AGAP012139		ubiquitin carboxyl-terminal hydrolase 12/46	GO:0036459;GO:0016579;GO:0006511
AGAP012140	eIF3b	Eukaryotic translation initiation factor 3 subunit B [Source:UniProtKB/Swiss-Prot	GO:0016282;GO:0031369;GO:0003676;GO:0005852;GO:0003723;GO:0006413;GO:0033290;GO:0005515;GO:0001732;GO:0006446;GO:0003743
AGAP012141		ankyrin repeat-rich membrane spanning protein	GO:0005515
AGAP012142		U4/U6 small nuclear ribonucleoprotein Prp31	GO:0046540;GO:0000398;GO:0000244
AGAP012143		mTERF domain-containing protein, mitochondrial	GO:0003690;GO:0032543;GO:0061668;GO:0006355;GO:0006390;GO:0005739
AGAP012144		endoplasmic reticulum-Golgi intermediate compartment protein 3	GO:0030173;GO:0005783;GO:0006888;GO:0006890;GO:0030134;GO:0030176
AGAP012145		Reactive oxygen species modulator 1	GO:0005744;GO:0045039;GO:0030150;GO:0016021;GO:0005739
AGAP012146		phosphatidylserine synthase 1	GO:0006659;GO:0016021
AGAP012148		mitogen-activated protein kinase	GO:0004672;GO:0005524;GO:0004707;GO:0006468
AGAP012152			GO:0005515
AGAP012154		solute carrier family 15 member 1	GO:0006857;GO:0005215;GO:0022857;GO:0055085;GO:0016020
AGAP012155	ABCA6	ATP-binding cassette transporter (ABC transporter) family A member 6	GO:0043231;GO:0005319;GO:0016021;GO:0042626;GO:0055085;GO:0016887;GO:0006869;GO:0005524
AGAP012156	ABCA5	ATP-binding cassette transporter (ABC transporter) family A member 5	GO:0043231;GO:0005319;GO:0016021;GO:0042626;GO:0055085;GO:0016887;GO:0006869;GO:0005524
AGAP012159			GO:0005515
AGAP012160		kinetochore-associated protein 1	
AGAP012161		guanylate cyclase	GO:0004672;GO:0006468;GO:0016849;GO:0035556;GO:0009190;GO:0016021;GO:0005524
AGAP012162			
AGAP012163		guanylate cyclase	GO:0004672;GO:0006468;GO:0016849;GO:0035556;GO:0009190;GO:0005524
AGAP012164	GPRNPR4	putative neuropeptide receptor 4	GO:0004930;GO:0016021;GO:0007186
AGAP012166			
AGAP012167	Pgi	phosphoglucose isomerase (glucose-6-phosphate isomerase)	GO:0005829;GO:0016866;GO:0006094;GO:0006096;GO:0048029;GO:0051156;GO:0004347
AGAP012168		Rho GDP-dissociation inhibitor	GO:0005829;GO:0048365;GO:0005094;GO:0005737;GO:0007266;GO:0016020
AGAP012173			GO:0005515
AGAP012174			GO:0005515
AGAP012175		phosphatidylinositol-bisphosphatase	GO:0004439;GO:0046855;GO:0048488;GO:0098793;GO:0003676;GO:0034595;GO:0042578;GO:0046856
AGAP012176			
AGAP012177		Aveugle	GO:0005515
AGAP012178			
AGAP012179			GO:0005509
AGAP012180		Transmembrane protein 234 homolog [Source:UniProtKB/Swiss-Prot	GO:0016021
AGAP012181			
AGAP012182			
AGAP012183			GO:0005886;GO:0072659
AGAP012184		FK506-binding protein 1	GO:0003755;GO:0061077;GO:0005737;GO:0000413
AGAP012185		erythrocyte membrane protein band 4.1	GO:0005198;GO:0003779;GO:0031032;GO:0005886;GO:0005856;GO:0008092
AGAP012186		lipoyltransferase 1	GO:0009249;GO:0006464
AGAP012187			
AGAP012188		ubiquinol-cytochrome c reductase subunit 7	GO:0005750;GO:0006122;GO:0009060;GO:0034551
AGAP012189		abhydrolase domain-containing protein 12	GO:0047372
AGAP012190			GO:0016021;GO:0035556
AGAP012191		mitochondrial succinate dehydrogenase assembly factor 2	GO:0005739;GO:0018293
AGAP012192		DNA mismatch repair protein MLH1	GO:0032389;GO:0030983;GO:0006298;GO:0005712;GO:0032300;GO:0016887;GO:0005524
AGAP012193		ubiquitin-conjugating enzyme E2 F	GO:0019788;GO:0045116;GO:0005524
AGAP012194		DnaJ (Hsp40) homolog, subfamily B	
AGAP012195			GO:0005762;GO:0003747;GO:0006415
AGAP012196		Histone H3 [Source:UniProtKB/TrEMBL	GO:0031492;GO:0003677;GO:0005634;GO:0000786;GO:0046982
AGAP012197		Histone H3 [Source:UniProtKB/TrEMBL	GO:0031492;GO:0003677;GO:0005634;GO:0000786;GO:0046982
AGAP012198		Histone H2A (Fragment) [Source:UniProtKB/TrEMBL	GO:0006325;GO:0003677;GO:0005634;GO:0000790;GO:0000786;GO:0046982
AGAP012199		Histone H2B [Source:UniProtKB/Swiss-Prot	GO:0003677;GO:0005634;GO:0000786;GO:0046982;GO:0044877;GO:0006334
AGAP012200			
AGAP012201		Histone H2B [Source:UniProtKB/Swiss-Prot	GO:0003677;GO:0005634;GO:0000786;GO:0046982;GO:0044877;GO:0006334
AGAP012202		Histone H2B [Source:UniProtKB/Swiss-Prot	GO:0003677;GO:0005634;GO:0000786;GO:0046982;GO:0044877;GO:0006334
AGAP012203		membrane-bound transcription factor site-1 protease	GO:0004252;GO:0006508;GO:0016021
AGAP012204		H/ACA ribonucleoprotein complex subunit 2	GO:0031118;GO:0000470;GO:0031429;GO:0034513;GO:0003723;GO:0005730;GO:0031120;GO:1990904;GO:0042254;GO:0000469
AGAP012207			GO:0016021
AGAP012208		glycosyltransferase 25 family member	GO:0016021
AGAP012216		sterol O-acyltransferase	GO:0008203;GO:0016021;GO:0008374;GO:0005789
AGAP012217		sterol O-acyltransferase	GO:0008203;GO:0016021;GO:0008374;GO:0005789
AGAP012218		sugar transporter ERD6-like 6	GO:0005351;GO:0005215;GO:0016021;GO:0055085;GO:0022857;GO:0005887
AGAP012219	Med1	mediator of RNA polymerase II transcription subunit 1	GO:0006357;GO:0003712;GO:0016592
AGAP012220	ORK	orcokinin	
AGAP012221			
AGAP012224		Interferon-related developmental regulator 2	
AGAP012225			GO:0019236;GO:0007186
AGAP012226			GO:0005515
AGAP012227		Haloacid dehalogenase-like hydrolase domain-containing protein 2	GO:0016311;GO:0016791
AGAP012228		NGG1 interacting factor 3-like protein	GO:0005737;GO:0005739
AGAP012229		histone acetyltransferase MYST1	GO:0004402;GO:0072487;GO:0016573;GO:0006355
AGAP012230		amyrel	GO:0043169;GO:0005975;GO:0003824
AGAP012231			
AGAP012235		prefoldin 6	GO:0051087;GO:0051082;GO:0005737;GO:0016272;GO:0051131;GO:0006457
AGAP012236			GO:0046872;GO:0005515
AGAP012239			GO:0006355
AGAP012240			GO:0003779;GO:0005622;GO:0005515
AGAP012241		TRP channel protein nanchung	GO:0005887;GO:0006811;GO:0016021;GO:0005262;GO:0055085;GO:0016020;GO:0005216;GO:0005515
AGAP012244		BR serine/threonine kinase	GO:0004672;GO:0006468;GO:0005524
AGAP012245		DNA mismatch repair protein MSH4	GO:0006298;GO:0030983;GO:0005524
AGAP012246			
AGAP012247		phosphoserine phosphatase	GO:0004647;GO:0006564
AGAP012248		ubiquitin carboxyl-terminal hydrolase 5/13	GO:0004843;GO:0004197;GO:0036459;GO:0016579;GO:0008270;GO:0006511;GO:0005515
AGAP012249	ABCF2	ATP-binding cassette transporter (ABC transporter) family F member 2	GO:0016887;GO:0005524
AGAP012250		U11/U12 small nuclear ribonucleoprotein 35 kDa protein	GO:0003729;GO:0003676;GO:0005689;GO:0000398
AGAP012251		inorganic phosphate cotransporter	GO:0055085;GO:0016021
AGAP012252		classical protein kinase C	GO:0004672;GO:0006468;GO:0035556;GO:0004697;GO:0004674;GO:0008270;GO:0005524
AGAP012255			GO:0005515
AGAP012256		Polypeptide N-acetylgalactosaminyltransferase [Source:UniProtKB/TrEMBL	
AGAP012257		Neuroglobin [Source:UniProtKB/TrEMBL	GO:0020037;GO:0005344;GO:0046872;GO:0019825
AGAP012258		lysophospholipid acyltransferase 5	
AGAP012261		UDP-glucose 4-epimerase	GO:0005829;GO:0033499;GO:0003978;GO:0019388;GO:0006012
AGAP012262			
AGAP012263		glucose dehydrogenase (acceptor)	GO:0055114;GO:0050660;GO:0016614
AGAP012265		glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase	GO:0016267;GO:0016263;GO:0016266;GO:0016020;GO:0016757
AGAP012267			
AGAP012268	GPRSMS	putative somatostatin receptor	GO:0007186;GO:0016021;GO:0004930;GO:0004994
AGAP012270			GO:0004252;GO:0006508
AGAP012271			GO:0016021
AGAP012272		blocked early in transport 1	GO:0015031;GO:0030173;GO:0006888;GO:0000138;GO:0005484;GO:0048280;GO:0031201
AGAP012273			GO:0006355
AGAP012274			GO:0003676;GO:0005515
AGAP012275			GO:0005623;GO:0045454
AGAP012279		amiloride-sensitive sodium channel	GO:0005272;GO:0006814;GO:0016021;GO:0016020
AGAP012280			GO:0005515
AGAP012281	eIF3m	Eukaryotic translation initiation factor 3 subunit M [Source:UniProtKB/Swiss-Prot	GO:0071541;GO:0002183;GO:0016282;GO:0005852;GO:0033290;GO:0005737;GO:0001732;GO:0003743
AGAP012282			GO:0032007;GO:0048011
AGAP012283		cysteinyl-tRNA synthetase	GO:0004812;GO:0006423;GO:0000166;GO:0005737;GO:0006418;GO:0004817;GO:0005524
AGAP012284	RpL18a-1	60S ribosomal protein L18a [Source:UniProtKB/TrEMBL	GO:0006412;GO:0022625;GO:0005840;GO:0003735
AGAP012287		AarF domain containing kinase 1 precursor	GO:0004672;GO:0006468;GO:0005524
AGAP012288		Van gogh	GO:0016021;GO:0007275
AGAP012289			GO:0003677;GO:0016075;GO:0004525;GO:0003723;GO:0006396;GO:0016787;GO:0016891;GO:0005524;GO:0005515
AGAP012290			GO:0005328;GO:0016021
AGAP012291	CYP9J3	Cytochrome P450 [Source:UniProtKB/TrEMBL	GO:0055114;GO:0020037;GO:0016705;GO:0004497;GO:0005506
AGAP012292	CYP9J4	cytochrome P450	GO:0055114;GO:0020037;GO:0016705;GO:0016021;GO:0004497;GO:0005506
AGAP012293	CYP9L3	cytochrome P450	GO:0055114;GO:0020037;GO:0016705;GO:0016021;GO:0004497;GO:0005506
AGAP012294	CYP9L2	cytochrome P450	GO:0055114;GO:0020037;GO:0016705;GO:0016021;GO:0004497;GO:0005506
AGAP012295	CYP9L1	cytochrome P450	GO:0055114;GO:0020037;GO:0016705;GO:0016021;GO:0004497;GO:0005506
AGAP012296	CYP9J5	cytochrome P450	GO:0055114;GO:0020037;GO:0016705;GO:0016021;GO:0004497;GO:0005506
AGAP012301		N4-(beta-N-acetylglucosaminyl)-L-asparaginase	GO:0016787
AGAP012302		sodium-independent sulfate anion transporter	GO:0008271;GO:0015301;GO:0016021;GO:0055085;GO:0016020;GO:0005887;GO:0015116;GO:0008272
AGAP012303			GO:0003677;GO:0043565;GO:0006355
AGAP012304		Muscular protein 20	GO:0005515
AGAP012305		Muscle LIM protein at 84B	GO:0060537;GO:0008307;GO:0030018;GO:0005634;GO:0046872;GO:0030036;GO:0005737;GO:0042805;GO:0045214
AGAP012306			
AGAP012307		Spondin-1	GO:0004867
AGAP012308		ornithine decarboxylase	GO:0006596;GO:0003824
AGAP012309		translation initiation factor IF-3	GO:0006413;GO:0003743
AGAP012310			
AGAP012313			GO:0003677
AGAP012314			
AGAP012315		female reproductive tract protease GLEANR_897	GO:0004252;GO:0006508;GO:0005615
AGAP012316			
AGAP012317			GO:0005515
AGAP012318	OBP23	odorant-binding protein 23	GO:0005549;GO:0007608
AGAP012319	OBP24	odorant-binding protein 18	GO:0005549
AGAP012320	OBP25	odorant-binding protein 25	GO:0005549;GO:0007608
AGAP012321	OBP26	odorant-binding protein 26	GO:0005549;GO:0007608
AGAP012322	Obp67	odorant-binding protein 67	GO:0005549;GO:0007608
AGAP012323	OBP27	odorant-binding protein 27	GO:0005549;GO:0007608
AGAP012324	Obp68	odorant-binding protein 68	GO:0005549;GO:0007608
AGAP012325	OBP28	odorant-binding protein 28	GO:0005549;GO:0007608
AGAP012326	TOLL7	TOLL-like receptor 7	GO:0007165;GO:0045087;GO:0016021;GO:0005515
AGAP012327			
AGAP012328			GO:0004252;GO:0006508
AGAP012329			
AGAP012330			GO:0006392;GO:0005739
AGAP012331	OBP29	odorant-binding protein 29	GO:0005549
AGAP012332		Differentially expressed in FDCP 6-like protein	GO:0005634;GO:0005737
AGAP012333		E3 ubiquitin-protein ligase RNF25	GO:0051092;GO:0005634;GO:0061630;GO:0016567;GO:0005515
AGAP012334		high mobility group protein D, isoform C	GO:0006357;GO:0008301;GO:0000790;GO:0006338;GO:0008134
AGAP012335		structure-specific recognition protein 1	GO:0003677;GO:0031491;GO:0035101;GO:0005634;GO:0006260;GO:0000790;GO:0042393;GO:0006281
AGAP012336			GO:0016772
AGAP012339		Translocase of outer mitochondrial membrane 20 homolog	GO:0015450;GO:0030150;GO:0031307;GO:0016031;GO:0006605;GO:0070096;GO:0006886;GO:0005742;GO:0030943
AGAP012340			
AGAP012341			GO:0007423;GO:0007219
AGAP012342		hairy and enhancer of split, invertebrate	GO:0003677;GO:0046983;GO:0006355
AGAP012343		neuromusculin	
AGAP012344			
AGAP012345		POU domain transcription factor, class 6	GO:0003677;GO:0006355;GO:0003700
AGAP012346			GO:0003677;GO:0046983;GO:0006355
AGAP012352		Niemann-Pick C2 protein	GO:0032934;GO:0015918
AGAP012353			GO:0005515
AGAP012354		Syntrophin, alpha 1	GO:0005198;GO:0016010;GO:0050808;GO:0005515
AGAP012355	CPLCP16	cuticular protein (putative) CPLCP16	
AGAP012356	CPLCP27	cuticular protein (putative) CPLCP27	
AGAP012357		Vanin-like protein 1	GO:0006807;GO:0016811
AGAP012358		ATP-dependent RNA helicase DDX52/ROK1	GO:0004386;GO:0003676;GO:0005524
AGAP012361		MRG-binding protein	GO:0005634;GO:0043189;GO:0006355
AGAP012362		nuclear pore complex protein Nup85	
AGAP012363			GO:0005634;GO:0080009;GO:0000381
AGAP012364			GO:0005515
AGAP012365			
AGAP012366		ubiquitin-protein ligase E3 A	GO:0004842
AGAP012367		F-box protein 42	GO:0005515
AGAP012368		eukaryotic translation initiation factor 2-alpha kinase 4	GO:0004672;GO:0010998;GO:0006468;GO:0004694;GO:0000077;GO:0005524;GO:0005515
AGAP012369		pre-mRNA-splicing factor SYF1	GO:0006396;GO:0005515
AGAP012372		low density lipoprotein receptor-related protein 2 precursor	GO:0005509;GO:0005515
AGAP012373		Poly(A)+ RNA export protein	GO:0006406;GO:0005515
AGAP012374		NADH dehydrogenase (ubiquinone) 1 beta subcomplex 3	GO:0032981;GO:0005747;GO:0016021;GO:0022900;GO:0005739
AGAP012375		protein aurora borealis	
AGAP012376		peptidyl-prolyl cis-trans isomerase-like 1	GO:0005634;GO:0003755;GO:0000413;GO:0006457
AGAP012377			
AGAP012378	GPRNPY3	neuropeptide Y receptor 3	GO:0007186;GO:0016021;GO:0004983;GO:0004930
AGAP012379	NIT8730		GO:0006807;GO:0006139;GO:0003824;GO:0047710
AGAP012380		small nuclear ribonucleoprotein D3	GO:0000387;GO:0005686;GO:0034715;GO:0005687;GO:0000243;GO:0005681;GO:0034719;GO:0005682;GO:0003723;GO:0071013;GO:0006396;GO:0005689;GO:0005685
AGAP012381		Major facilitator superfamily domain containing 8	GO:0055085;GO:0016021
AGAP012382			GO:0055085;GO:0016021
AGAP012383		organic cation transporter	GO:0055085;GO:0016021;GO:0005215
AGAP012384			
AGAP012385		Toll	GO:0007165;GO:0016021;GO:0005515
AGAP012386			
AGAP012387	TOLL6	TOLL-like receptor 6	GO:0007165;GO:0016021;GO:0005515
AGAP012388			GO:0004144
AGAP012389		Pangolin	GO:0016055
AGAP012390		Mpv17-like protein	GO:0005737;GO:0016021
AGAP012391			GO:0004144
AGAP012392			
AGAP012393			
AGAP012394		peptide-methionine (S)-S-oxide reductase	GO:0055114;GO:0034599;GO:0008113;GO:0005737;GO:0036456
AGAP012395		peptide-methionine (S)-S-oxide reductase	GO:0055114;GO:0034599;GO:0008113;GO:0005737;GO:0036456
AGAP012396		4.3 kDa secreted salivary peptide	GO:0016021
AGAP012397		DNA-directed RNA polymerases I, II, and III subunit RPABC3	GO:0005665;GO:0006351;GO:0006366;GO:0005666;GO:0005736;GO:0006360;GO:0006383
AGAP012398		COP9 complex subunit 7a	GO:0008180;GO:0010387
AGAP012399		maltase	GO:0005975;GO:0003824
AGAP012400		alpha-glucosidase	GO:0005975;GO:0003824
AGAP012401	AGM1		GO:0005975;GO:0003824
AGAP012402		exosome complex component RRP43	GO:0000467;GO:0017091;GO:0006401;GO:0043928;GO:0071028;GO:0071035;GO:0071038;GO:0071042;GO:0000177;GO:0034427;GO:0000176;GO:0006396;GO:0034473;GO:0000178;GO:0034475;GO:0016075;GO:0034476
AGAP012403			GO:0003712;GO:0000124
AGAP012404		alanine--glyoxylate aminotransferase 2, mitochondrial	GO:0003824;GO:0008483;GO:0030170
AGAP012405			GO:0016021
AGAP012406		uncharacterized protein slr0305	
AGAP012407		protein disulfide-isomerase A1	GO:0003756;GO:0005623;GO:0016853;GO:0045454
AGAP012408		tRNA (uracil-5-)-methyltransferase	GO:0008173;GO:0003676;GO:0006396
AGAP012409	GNBPA2	3-glucan binding protein [Source:UniProtKB/TrEMBL	GO:0005975;GO:0004553;GO:0030246
AGAP012410			GO:0003676
AGAP012411		T-cell specific transcription factor	GO:0016055
AGAP012412		ceramide glucosyltransferase	GO:0008120;GO:0006679;GO:0016021;GO:0016757
AGAP012413	CycA	cyclin A	GO:0005634
AGAP012414		polypeptide N-acetylgalactosaminyltransferase	
AGAP012415			GO:0005737;GO:0061668;GO:0016021
AGAP012416		DNA-directed RNA polymerase III subunit RPC7	GO:0006383;GO:0003899
AGAP012417	Exo1	exocyst complex component 1	GO:0000145;GO:0006887
AGAP012418			GO:0016021
AGAP012419		Feline leukemia virus subgroup C receptor-related protein 1	GO:0055085;GO:0016021
AGAP012420			
AGAP012424	INR	insulin receptor	GO:0004672;GO:0004714;GO:0006468;GO:0007169;GO:0004713;GO:0016020;GO:0005524;GO:0005515
AGAP012425			GO:0005515
AGAP012428		BarH-like	GO:0003677;GO:0043565;GO:0005634;GO:0006355
AGAP012429	NMDAR2	ionotropic receptor NMDAR2	GO:0045211;GO:0006811;GO:0016021;GO:0016020;GO:0004970;GO:0005886;GO:0030054;GO:0005216;GO:0038023
